Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg)
107.141,0,16.17,-18.23,312.62,39.54,39.86,-147.27
107.195,0,16.04,-18.59,312.81,38.21,38.43,-147.13
107.249,0,15.80,-18.43,312.12,37.80,38.48,-146.67
107.304,0,15.98,-18.17,312.71,38.08,37.93,-146.57
107.358,0,15.93,-19.20,313.42,38.14,38.54,-146.86
107.412,0,15.60,-19.73,313.82,37.85,38.45,-147.73
107.467,0,14.54,-19.62,313.34,37.56,38.40,-147.00
107.521,0,14.30,-19.27,314.45,38.37,38.66,-146.87
107.576,0,13.93,-19.73,312.94,39.16,39.60,-146.60
107.630,0,14.28,-19.77,314.03,37.51,38.68,-147.27
107.683,0,14.63,-19.69,312.14,38.02,38.51,-146.55
107.737,0,14.95,-19.72,314.53,38.70,38.70,-146.59
107.792,0,14.81,-20.32,314.69,38.41,39.20,-147.07
107.846,0,15.11,-20.11,313.82,38.25,38.93,-146.88
107.902,0,15.34,-19.20,312.60,38.33,38.65,-146.51
107.955,0,15.90,-19.71,314.77,39.39,39.85,-146.71
108.008,0,16.38,-21.43,316.02,39.06,40.49,-147.49
108.062,0,16.23,-23.17,318.59,37.21,38.62,-148.12
108.117,0,15.63,-23.70,319.41,36.66,37.57,-147.92
108.171,0,14.21,-22.14,315.46,37.77,39.20,-147.17
108.228,0,13.89,-20.54,312.96,38.20,39.86,-146.49
108.284,0,17.25,-18.80,312.46,39.95,40.22,-146.53
108.338,0,19.37,-18.34,312.58,39.79,40.08,-147.25
108.392,0,18.97,-18.36,311.78,39.25,39.04,-146.91
108.447,0,18.20,-18.07,310.48,38.78,38.78,-146.70
108.505,0,16.70,-17.38,309.93,38.69,38.16,-145.64
108.574,0,15.95,-16.74,308.73,39.61,39.31,-145.08
108.628,0,16.61,-17.15,309.27,39.52,40.64,-146.27
108.682,0,18.00,-19.01,312.67,39.07,40.00,-147.28
108.737,0,16.24,-21.62,315.40,38.33,39.34,-147.47
108.792,0,13.73,-28.25,318.29,37.92,41.72,-148.28
108.845,0,16.61,-34.06,325.24,35.10,41.52,-151.54
108.899,0,22.63,-40.30,333.68,30.50,38.06,-156.18
108.951,0,27.82,-46.63,342.42,26.04,34.06,-159.21
109.004,0,33.60,-51.94,349.19,23.74,32.71,-163.02
109.056,0,36.92,-56.77,355.05,20.43,29.71,-165.45
109.108,0,38.79,-59.91,359.16,17.61,23.35,-165.16
109.162,0,40.42,-60.00,357.33,17.78,24.24,-165.93
109.216,0,42.53,-59.80,361.34,16.88,20.50,-165.82
109.268,0,44.20,-58.59,358.87,17.09,19.85,-165.14
109.321,0,48.02,-53.27,352.99,18.55,20.76,-163.40
109.375,0,53.34,-47.58,345.51,21.11,22.20,-161.20
109.429,0,60.54,-39.75,338.70,24.52,23.17,-159.41
109.483,0,67.39,-32.49,329.80,26.78,23.71,-157.91
109.537,0,76.31,-22.14,317.47,29.66,23.93,-155.79
109.593,0,87.60,-13.00,305.09,31.51,21.76,-155.38
114.172,0,51.68,46.61,364.03,12.97,-3.16,158.14
114.228,0,46.93,37.74,376.25,6.62,14.52,-171.38
114.286,0,42.15,32.37,384.30,3.25,11.23,-174.63
114.345,0,38.05,28.97,384.58,2.67,7.82,-170.59
114.404,0,28.89,22.42,389.29,-1.70,8.90,-168.39
114.459,0,28.35,21.18,391.71,-2.50,8.17,-170.06
114.514,0,25.20,16.76,393.30,-4.91,5.71,-167.24
114.571,0,25.21,15.80,395.09,-5.15,4.77,-169.23
114.627,0,24.79,16.50,395.02,-5.20,4.09,-167.94
114.681,0,24.75,15.26,397.49,-5.49,4.22,-169.86
114.736,0,25.06,16.04,396.84,-5.37,5.03,-169.78
114.791,0,24.19,14.09,398.22,-5.52,5.42,-173.41
114.853,0,23.44,14.31,396.79,-6.02,4.76,-172.28
114.918,0,22.25,13.98,396.79,-5.72,6.94,-173.41
114.973,0,21.88,14.06,397.48,-6.03,5.45,-175.68
115.027,0,21.79,13.77,397.06,-5.85,5.92,-174.61
115.082,0,21.60,13.75,395.50,-5.86,5.46,-170.96
115.140,0,21.32,13.80,397.83,-6.02,8.38,-174.76
115.194,0,20.13,13.15,398.67,-5.81,5.66,-171.91
115.251,0,19.88,12.34,399.62,-6.01,7.11,-173.51
115.306,0,19.89,13.82,399.63,-6.03,7.10,-173.60
115.362,0,20.26,13.32,399.98,-5.73,5.30,-173.97
115.416,0,20.84,12.41,399.51,-5.88,6.43,-172.81
115.470,0,21.27,13.60,398.82,-5.88,7.68,-174.08
115.524,0,22.98,13.46,396.47,-5.31,7.02,-171.61
115.581,0,23.21,14.69,397.43,-5.57,7.40,-172.87
115.636,0,23.31,13.67,397.25,-5.30,7.78,-174.15
115.693,0,23.37,13.71,398.87,-5.34,0.76,170.01
115.748,0,22.90,13.52,399.86,-5.48,5.47,-175.66
115.803,0,22.72,13.81,398.39,-5.43,6.94,-172.38
115.858,0,22.85,13.49,399.59,-5.35,6.75,-174.31
115.913,0,23.00,13.78,399.79,-5.79,6.28,-173.21
115.968,0,23.43,13.37,400.30,-5.45,5.50,-172.50
116.022,0,23.92,12.95,400.11,-5.47,5.54,-174.03
116.079,0,24.53,13.77,398.76,-5.56,6.01,-172.00
116.135,0,24.41,13.57,398.88,-5.36,5.87,-172.74
116.191,0,22.44,13.59,398.26,-5.51,5.28,-173.35
116.246,0,22.18,13.64,398.04,-5.44,7.21,-173.65
116.301,0,21.51,14.37,397.53,-5.70,8.07,-173.57
116.355,0,21.75,13.61,398.59,-5.55,5.92,-173.30
116.414,0,21.57,13.50,400.03,-5.88,6.18,-174.68
116.469,0,20.32,12.60,398.80,-6.42,3.54,-171.55
116.527,0,18.90,12.54,399.98,-7.10,4.84,-173.00
116.586,0,15.51,11.39,399.92,-8.97,0.25,-168.85
116.641,0,13.32,10.82,403.04,-10.03,-1.41,-172.22
116.697,0,11.90,9.73,402.14,-10.65,-1.11,-170.10
116.753,0,10.64,9.11,403.66,-11.81,-1.87,-170.80
116.808,0,8.42,8.45,403.32,-12.89,-4.15,-168.90
116.862,0,5.36,6.76,406.97,-14.57,-7.03,-170.26
116.916,0,3.52,6.22,409.86,-15.87,-8.82,-169.72
116.978,0,2.41,5.18,409.89,-16.57,-11.10,-169.77
117.044,0,1.47,4.52,411.71,-17.10,-11.46,-168.84
117.099,0,-3.94,2.43,419.15,-20.23,-19.48,-168.51
117.156,0,-5.85,1.99,422.17,-21.53,-21.76,-167.05
117.211,0,-8.56,1.04,425.10,-23.03,-26.82,-166.50
117.267,0,-10.62,1.30,426.52,-24.85,-29.39,-164.40
117.321,0,-11.67,0.96,426.78,-26.35,-32.39,-162.99
117.377,0,-12.20,0.82,429.14,-27.14,-34.28,-162.35
117.435,0,-12.79,0.82,431.47,-30.10,-39.15,-158.52
117.494,0,-12.55,0.74,432.04,-31.78,-43.49,-156.56
117.552,0,-12.70,0.81,432.76,-32.20,-43.66,-156.12
117.610,0,-13.17,1.14,434.36,-33.20,-45.57,-155.16
117.667,0,-13.66,0.60,436.39,-34.57,-47.18,-153.70
117.725,0,-13.70,0.87,437.39,-35.01,-48.34,-153.21
117.782,0,-13.86,0.39,437.59,-35.34,-49.72,-152.86
117.841,0,-14.52,0.72,438.23,-37.21,-51.45,-151.45
117.898,0,-15.31,-0.03,442.68,-37.86,-52.50,-150.98
117.955,0,-15.67,-0.31,444.66,-38.90,-53.29,-150.10
118.012,0,-16.58,-0.31,444.35,-39.44,-54.98,-149.39
118.071,0,-17.53,0.17,446.67,-39.92,-56.19,-148.87
118.128,0,-18.14,-0.11,447.93,-40.83,-56.15,-148.27
118.187,0,-18.48,-0.25,447.17,-41.03,-57.48,-148.20
118.244,0,-18.95,-0.25,449.75,-41.67,-57.72,-147.45
118.302,0,-18.76,-0.18,448.60,-41.83,-58.25,-147.40
118.360,0,-19.05,-0.25,450.37,-41.43,-58.09,-147.65
118.418,0,-18.97,-0.18,448.70,-41.66,-58.12,-147.36
118.477,0,-18.70,-0.25,450.57,-40.76,-57.60,-148.07
118.534,0,-18.23,-0.32,449.61,-40.51,-57.76,-148.39
118.593,0,-18.05,-0.81,450.48,-40.17,-57.04,-148.77
118.652,0,-18.06,-0.67,450.71,-40.16,-57.02,-148.78
118.712,0,-16.35,-0.18,449.95,-40.03,-57.38,-148.69
118.769,0,-16.07,-0.66,448.16,-40.50,-57.50,-148.34
118.827,0,-15.67,-0.45,446.81,-40.47,-57.32,-148.12
118.883,0,-15.57,-0.45,448.14,-40.88,-56.94,-148.00
118.944,0,-15.66,-0.24,450.64,-39.77,-56.82,-148.87
119.002,0,-15.41,0.38,447.63,-39.45,-57.26,-148.87
119.064,0,-14.60,1.90,444.24,-38.68,-57.85,-149.05
119.138,0,-6.41,5.76,442.94,-31.09,-55.63,-153.97
119.192,0,-3.26,6.46,442.46,-29.17,-53.49,-154.75
119.248,0,-1.44,7.00,441.73,-27.04,-52.32,-156.57
119.304,0,7.39,9.46,436.50,-21.74,-45.86,-160.27
119.359,0,15.40,12.13,428.01,-17.40,-38.18,-161.99
119.413,0,23.22,15.41,414.80,-13.50,-25.52,-163.55
119.469,0,24.49,16.00,411.37,-12.71,-22.95,-164.10
119.523,0,26.79,17.74,404.18,-11.18,-17.38,-165.95
119.578,0,27.01,18.87,396.98,-10.37,-11.04,-167.15
119.633,0,25.60,20.23,389.96,-9.35,-5.03,-166.71
119.687,0,22.24,20.97,380.50,-8.86,1.52,-166.46
119.741,0,16.61,21.08,376.00,-9.16,7.28,-167.05
119.798,0,12.26,20.99,372.71,-9.09,10.88,-168.34
119.852,0,8.40,21.56,368.88,-9.25,15.86,-169.73
119.906,0,5.65,21.72,363.02,-9.70,22.02,-170.59
119.960,0,1.43,22.58,355.99,-9.90,28.97,-170.35
120.016,0,-0.44,24.30,348.93,-8.73,36.34,-171.47
120.072,0,-0.62,24.93,348.99,-8.05,37.52,-172.04
120.127,0,-1.15,25.66,345.65,-7.85,41.91,-173.25
120.184,0,-3.54,25.42,344.43,-7.72,46.38,-174.07
120.240,0,-8.23,24.45,343.29,-9.00,52.17,-175.32
120.296,0,-11.58,24.96,344.04,-7.12,57.24,-175.88
120.353,0,-12.76,22.62,343.61,-9.64,60.44,-178.46
120.409,0,-11.49,22.03,345.87,-8.97,61.22,179.41
120.465,0,-12.41,20.94,345.98,-9.29,64.36,177.46
120.576,0,-10.63,20.15,347.02,-11.64,65.61,172.09
120.859,0,-10.08,19.84,345.26,-12.61,66.40,171.75
121.029,0,-8.52,19.76,344.92,-12.08,66.04,171.60
121.084,0,-7.68,19.53,345.57,-11.49,65.65,171.96
121.140,0,-7.45,19.94,347.08,-12.64,65.34,170.54
121.205,0,-7.41,19.76,345.65,-12.21,65.75,171.56
121.270,0,-6.54,19.27,347.51,-11.87,64.84,171.50
121.324,0,-5.40,18.76,346.90,-11.45,64.96,171.80
121.379,0,-3.53,17.75,347.96,-12.42,64.11,171.06
121.434,0,3.24,14.94,352.51,-13.61,59.24,169.94
121.489,0,4.00,14.86,351.90,-13.15,58.88,170.40
121.544,0,5.27,14.35,353.34,-12.56,57.00,172.60
121.598,0,5.32,14.46,352.93,-13.09,57.13,172.73
121.658,0,6.74,14.58,352.94,-11.77,55.96,174.51
121.713,0,8.35,14.87,353.26,-11.86,55.38,174.83
121.770,0,9.53,15.04,352.32,-11.36,55.11,174.45
121.825,0,11.11,15.02,353.30,-11.28,54.26,174.15
121.881,0,11.92,14.94,352.90,-11.05,54.31,173.93
121.934,0,12.28,14.86,352.19,-10.92,54.63,174.26
121.989,0,13.26,14.36,353.25,-10.89,53.51,174.38
122.043,0,15.55,14.00,353.82,-10.99,51.92,174.27
122.097,0,16.52,13.78,356.58,-10.99,50.44,174.36
122.155,0,17.26,13.64,356.85,-10.87,49.30,174.96
122.211,0,19.63,12.49,356.24,-11.25,47.69,176.23
122.265,0,25.45,11.78,359.61,-11.20,43.80,176.67
122.319,0,27.28,11.45,361.12,-11.31,42.05,177.28
122.373,0,30.55,10.59,361.78,-11.15,40.19,178.36
122.428,0,36.88,10.06,368.30,-10.32,33.61,-179.55
122.484,0,41.89,8.07,374.23,-10.84,27.33,-178.73
122.539,0,45.53,2.64,389.66,-11.94,13.16,-173.98
122.593,0,45.31,2.06,390.19,-12.44,12.47,-173.15
122.648,0,44.87,0.75,393.32,-13.01,10.31,-171.90
122.705,0,44.00,-0.18,399.26,-13.76,6.71,-171.37
122.759,0,43.09,-1.75,404.23,-14.65,3.97,-170.39
122.814,0,42.44,-3.00,409.20,-15.46,1.74,-170.37
122.871,0,43.02,-3.84,411.97,-16.25,-2.13,-170.87
122.925,0,43.54,-3.65,414.38,-16.20,-2.33,-170.10
122.979,0,43.51,-4.22,418.33,-17.15,-6.14,-169.36
123.032,0,42.94,-4.45,420.39,-17.23,-9.63,-168.82
123.086,0,41.53,-6.00,425.71,-18.18,-13.95,-168.76
123.144,0,39.30,-6.57,431.00,-19.29,-17.41,-168.31
123.198,0,37.31,-8.00,435.19,-20.27,-20.23,-167.89
123.253,0,35.40,-8.30,435.71,-20.84,-23.26,-167.45
123.315,0,33.60,-9.42,440.98,-21.51,-23.92,-166.65
123.378,0,31.98,-9.12,439.09,-22.28,-28.09,-165.97
123.433,0,31.46,-9.22,443.71,-22.58,-28.36,-165.79
123.490,0,29.83,-9.88,447.36,-23.40,-32.03,-166.02
123.548,0,29.47,-9.76,448.25,-23.51,-33.63,-165.31
123.604,0,29.45,-10.40,448.93,-23.80,-33.66,-165.18
123.686,0,29.50,-10.29,449.74,-23.44,-33.74,-165.77
123.739,0,30.03,-10.64,450.39,-23.54,-33.23,-165.29
123.792,0,30.39,-9.94,450.43,-23.28,-32.42,-165.18
123.845,0,30.47,-10.34,449.59,-23.66,-32.31,-165.06
123.900,0,30.67,-10.49,450.44,-23.15,-31.86,-165.24
123.953,0,30.95,-10.13,449.34,-23.01,-32.44,-165.84
124.008,0,30.66,-10.46,447.97,-23.44,-33.29,-165.63
124.064,0,30.87,-10.31,448.10,-23.21,-32.47,-165.48
124.117,0,31.01,-10.64,450.18,-23.23,-32.14,-165.46
124.175,0,30.74,-10.64,450.33,-23.36,-32.66,-165.42
124.229,0,30.08,-10.12,448.84,-23.69,-33.36,-165.02
124.281,0,30.31,-10.39,451.41,-23.25,-33.46,-165.58
124.335,0,29.78,-10.56,449.73,-23.61,-34.18,-165.16
124.388,0,29.80,-10.52,451.16,-23.52,-34.32,-165.15
124.441,0,29.51,-10.57,449.78,-23.93,-35.15,-164.95
124.495,0,29.53,-10.54,451.29,-23.82,-35.29,-165.47
124.549,0,29.44,-10.42,452.10,-23.45,-35.39,-165.57
124.604,0,29.41,-10.50,452.76,-23.73,-35.45,-164.97
124.660,0,29.62,-10.31,453.91,-23.89,-35.11,-165.18
124.714,0,29.63,-10.37,453.00,-23.62,-35.12,-165.79
124.770,0,29.58,-10.41,452.09,-23.29,-34.90,-165.67
124.825,0,30.32,-9.66,453.73,-22.81,-33.96,-165.46
124.878,0,33.63,-7.27,453.19,-20.09,-34.19,-167.88
124.935,0,34.40,-7.04,450.96,-19.29,-33.91,-168.68
124.989,0,39.62,-5.85,451.53,-17.06,-30.46,-170.25
125.045,0,40.73,-5.55,451.29,-16.71,-28.73,-169.91
125.103,0,46.60,-3.24,444.23,-13.55,-24.77,-171.21
125.159,0,49.36,-2.31,444.94,-12.52,-20.26,-170.55
125.216,0,51.76,-0.79,439.66,-10.81,-18.67,-171.94
125.272,0,53.48,0.25,439.27,-9.44,-15.95,-172.13
125.331,0,53.96,1.28,436.04,-8.77,-14.01,-171.88
125.389,0,56.34,3.36,433.37,-7.47,-11.51,-172.89
125.454,0,56.69,3.91,433.51,-7.09,-10.95,-172.51
125.515,0,57.67,5.25,430.48,-6.73,-11.06,-171.65
125.573,0,57.92,5.38,430.92,-6.39,-10.51,-172.04
125.631,0,62.29,9.46,426.64,-4.01,-9.73,-172.07
125.688,0,65.37,12.41,424.84,-2.56,-7.08,-171.83
125.746,0,67.63,15.01,419.75,-1.53,-4.61,-169.64
125.803,0,70.74,17.57,414.82,0.46,-3.38,-172.01
125.862,0,72.89,20.37,407.79,1.52,-0.08,-170.95
125.921,0,74.14,21.99,404.56,2.56,2.74,-170.49
125.979,0,75.60,23.70,401.35,3.63,4.34,-170.63
126.038,0,76.67,25.02,400.17,4.47,4.49,-170.05
126.098,0,77.57,26.38,400.16,4.62,4.85,-168.51
126.158,0,77.76,26.64,397.97,4.66,3.38,-167.67
126.216,0,78.73,27.65,399.40,5.36,4.41,-168.23
126.273,0,79.29,28.01,399.92,5.49,4.29,-167.98
126.331,0,79.31,28.50,399.03,5.65,4.49,-168.25
126.388,0,79.40,28.58,397.18,5.73,4.45,-167.63
126.446,0,79.65,28.87,395.91,5.73,5.10,-167.22
126.502,0,80.68,29.61,396.24,6.02,5.36,-168.51
126.560,0,80.71,29.63,395.44,6.12,5.39,-167.76
126.618,0,80.71,29.63,395.44,6.12,5.39,-167.76
126.674,0,80.71,29.71,395.41,6.01,5.25,-167.21
126.731,0,80.92,29.69,396.31,6.23,4.24,-168.27
126.790,0,80.62,29.41,395.82,5.85,4.49,-167.81
126.849,0,80.90,29.26,397.59,6.20,5.02,-169.06
126.905,0,80.48,29.67,395.89,5.89,5.26,-167.56
126.963,0,80.69,29.63,396.50,6.06,4.78,-168.56
127.019,0,80.74,29.27,395.97,5.93,3.56,-169.11
127.078,0,80.85,29.32,396.36,5.90,4.81,-168.23
127.136,0,80.65,29.48,396.03,5.99,4.96,-168.44
127.197,0,79.84,28.37,398.43,5.79,4.87,-169.38
127.255,0,79.42,28.45,397.07,5.72,5.36,-167.58
127.313,0,79.52,28.49,397.77,5.46,4.43,-168.04
127.372,0,79.43,28.57,398.08,5.87,5.10,-167.74
127.430,0,79.04,27.81,398.97,5.45,4.62,-168.42
127.492,0,78.63,27.26,399.55,5.13,4.56,-169.23
127.558,0,77.16,26.51,398.04,4.84,4.70,-167.57
127.621,0,75.94,26.08,397.29,4.30,4.04,-168.15
127.677,0,73.21,25.09,396.74,3.61,3.66,-168.98
127.734,0,68.21,23.05,394.23,2.41,6.31,-167.60
127.791,0,63.48,20.62,393.02,0.67,7.78,-168.76
127.849,0,58.98,18.66,391.59,-1.20,7.78,-168.37
127.906,0,49.81,15.37,388.50,-4.43,11.13,-168.86
127.964,0,42.26,13.04,386.57,-6.59,12.73,-170.76
128.020,0,36.23,12.17,384.60,-8.01,13.69,-170.12
128.081,0,30.66,10.56,383.54,-9.55,16.53,-171.92
128.138,0,25.34,8.81,382.85,-10.73,18.93,-173.16
128.192,0,24.30,8.69,383.37,-10.92,18.18,-173.47
128.248,0,17.53,6.42,382.79,-13.00,19.91,-174.47
128.304,0,12.21,4.92,383.42,-14.43,21.31,-176.01
128.360,0,10.37,4.92,382.98,-15.09,22.31,-176.48
128.413,0,9.33,4.68,382.67,-15.13,22.71,-176.35
128.471,0,9.94,4.22,383.82,-14.98,21.39,-175.84
128.526,0,10.13,4.27,382.85,-15.23,22.37,-176.11
128.580,0,10.16,4.39,381.96,-15.20,22.49,-175.69
128.636,0,10.68,4.95,382.38,-14.98,21.64,-174.69
128.689,0,11.21,5.09,384.98,-14.90,20.19,-174.95
128.746,0,11.10,4.49,385.65,-14.97,20.58,-175.36
128.801,0,11.27,3.89,386.69,-14.57,19.56,-175.52
128.855,0,11.21,3.85,386.60,-14.75,19.81,-174.75
128.910,0,11.17,3.84,386.88,-14.72,19.30,-175.01
128.964,0,11.79,4.35,385.17,-14.42,21.27,-175.67
129.020,0,12.79,4.48,386.58,-14.37,19.71,-175.49
129.078,0,13.67,4.96,384.74,-14.06,20.64,-174.74
129.133,0,14.42,4.85,384.81,-13.71,20.08,-174.28
129.187,0,15.54,5.15,385.58,-13.90,19.91,-174.75
129.242,0,16.07,5.07,386.23,-13.48,18.99,-175.27
129.298,0,15.84,5.73,385.30,-13.56,19.54,-174.99
129.353,0,15.91,5.47,387.52,-13.38,18.14,-174.19
129.410,0,15.77,4.79,386.28,-13.53,19.35,-174.64
129.464,0,16.04,4.93,387.89,-13.50,18.22,-174.45
129.520,0,15.95,4.59,386.59,-13.53,19.68,-175.62
129.577,0,15.97,5.13,386.09,-13.38,20.36,-175.59
129.639,0,16.37,5.11,387.12,-13.35,18.55,-174.08
129.706,0,16.75,5.47,387.12,-13.06,18.00,-173.92
129.761,0,16.86,4.97,386.37,-13.18,19.53,-174.65
129.815,0,16.95,4.84,386.02,-13.20,19.94,-174.85
129.871,0,17.33,5.15,386.48,-13.49,17.95,-174.64
129.928,0,17.02,5.20,386.23,-13.51,20.01,-175.36
129.983,0,16.90,4.87,388.00,-13.14,18.36,-174.45
130.038,0,17.02,4.72,386.20,-13.49,20.04,-175.30
130.096,0,17.61,5.15,386.75,-13.29,19.54,-174.72
130.151,0,17.61,5.15,386.75,-13.29,19.54,-174.72
130.208,0,17.93,5.15,386.55,-13.19,18.37,-174.53
130.264,0,18.05,5.47,387.31,-13.00,17.49,-173.89
130.320,0,17.82,5.11,386.65,-13.34,18.14,-173.97
130.377,0,17.69,4.99,387.84,-13.06,18.15,-174.35
130.431,0,17.77,5.08,386.28,-13.15,19.42,-174.90
130.485,0,17.97,5.16,386.29,-13.22,18.91,-174.26
130.540,0,17.82,5.59,386.67,-13.36,18.12,-174.02
130.594,0,17.27,5.24,386.85,-13.08,18.61,-173.66
130.650,0,17.47,5.53,386.84,-13.13,17.75,-173.94
130.705,0,17.48,5.50,385.07,-12.93,18.99,-174.07
130.761,0,17.49,5.55,386.57,-13.14,18.83,-175.24
130.817,0,17.13,5.56,386.54,-13.09,18.70,-174.89
130.872,0,17.16,5.56,385.85,-13.08,18.65,-174.47
130.928,0,17.55,5.89,386.49,-12.67,18.79,-173.82
130.984,0,17.62,5.84,387.59,-12.80,18.07,-173.96
131.038,0,17.64,5.89,386.69,-12.60,18.17,-173.75
131.092,0,17.64,5.89,386.69,-12.60,18.17,-173.75
131.147,0,17.82,6.17,386.05,-12.86,19.23,-174.26
131.201,0,17.77,5.89,387.21,-12.68,18.85,-174.26
131.255,0,18.24,5.26,389.02,-12.94,15.80,-173.23
131.311,0,18.66,5.48,387.23,-12.96,17.45,-173.55
131.366,0,19.24,5.57,387.36,-12.86,18.59,-175.03
131.420,0,19.17,5.84,387.77,-12.75,17.59,-173.94
131.475,0,19.35,5.76,386.55,-12.61,17.45,-173.72
131.528,0,19.93,6.62,384.71,-12.57,19.40,-174.38
131.583,0,19.81,6.63,384.66,-12.52,19.30,-174.06
131.636,0,19.63,6.37,385.65,-12.89,18.63,-175.51
131.690,0,19.39,6.77,384.88,-12.44,17.54,-173.14
131.752,0,19.67,7.67,384.14,-12.21,17.10,-172.41
131.822,0,19.33,7.90,383.43,-12.26,17.20,-172.34
131.879,0,19.22,7.91,382.33,-11.94,19.06,-173.28
131.933,0,19.40,8.27,382.51,-12.05,19.36,-173.47
131.986,0,19.60,8.36,383.32,-11.79,17.95,-172.77
132.042,0,19.74,8.20,383.46,-11.92,19.31,-174.47
132.096,0,19.46,7.91,382.33,-11.94,19.08,-173.29
132.153,0,19.74,8.10,382.22,-12.18,19.54,-172.89
132.208,0,20.03,7.91,383.12,-12.00,19.26,-174.04
132.267,0,19.93,7.95,382.19,-12.10,19.02,-173.96
132.321,0,19.61,8.86,382.19,-12.05,19.66,-173.48
132.376,0,19.89,9.06,381.97,-11.70,18.02,-172.17
132.431,0,19.89,9.06,381.79,-11.96,17.62,-171.96
132.486,0,19.43,9.13,381.06,-11.99,17.65,-173.05
132.541,0,19.33,9.41,381.37,-11.68,17.58,-171.53
132.596,0,19.57,10.03,380.21,-11.83,17.77,-171.76
132.651,0,19.90,10.66,378.12,-11.91,18.83,-172.97
132.706,0,19.57,11.30,377.53,-11.82,19.01,-172.30
132.761,0,19.60,11.77,375.62,-11.49,20.59,-172.54
132.814,0,20.30,11.66,376.17,-11.49,19.93,-172.81
132.868,0,20.89,11.70,375.22,-11.26,20.01,-172.39
132.922,0,20.92,11.34,377.38,-10.87,19.14,-172.69
132.978,0,20.40,11.05,378.26,-11.30,18.33,-171.29
133.034,0,19.49,10.15,379.27,-11.75,18.51,-173.19
133.089,0,17.78,9.51,380.32,-11.68,17.85,-171.30
133.145,0,16.67,8.97,381.44,-11.84,18.42,-172.73
133.199,0,16.83,8.86,380.89,-11.82,18.07,-172.06
133.312,0,17.62,9.54,380.21,-11.60,18.66,-172.67
133.366,0,17.63,9.55,378.85,-11.59,20.19,-173.57
133.420,0,17.63,9.69,379.53,-11.76,19.34,-173.04
133.475,0,17.56,9.62,379.64,-11.74,19.89,-173.93
133.531,0,17.53,9.65,378.32,-11.64,21.00,-173.57
133.587,0,17.15,9.50,380.29,-11.44,18.74,-172.03
133.642,0,17.22,9.18,380.55,-11.86,18.64,-173.07
133.697,0,17.06,9.39,381.25,-11.53,19.03,-172.58
133.751,0,16.30,9.18,380.91,-11.99,19.74,-173.58
133.809,0,16.38,9.01,380.91,-12.09,19.36,-173.22
133.868,0,16.78,8.91,381.47,-11.48,18.50,-172.72
133.931,0,16.69,8.82,381.85,-11.71,18.26,-172.14
133.989,0,16.70,8.98,381.20,-11.87,18.93,-172.53
134.048,0,17.08,8.86,381.62,-11.94,18.76,-172.89
134.104,0,16.66,8.90,380.50,-11.76,19.30,-172.48
134.159,0,16.66,8.90,380.50,-11.76,19.30,-172.48
134.215,0,16.74,8.83,379.85,-11.69,19.75,-172.70
134.215,17,74.44,-242.26,1438.48,170.41,27.19,-116.62
134.273,0,17.19,8.98,379.95,-11.61,20.83,-173.62
134.328,0,17.52,9.22,380.04,-11.81,19.96,-173.45
134.383,0,17.04,8.94,379.70,-11.61,19.49,-172.60
134.438,0,17.28,9.10,381.84,-11.58,18.48,-172.73
134.493,0,17.37,9.11,379.98,-11.62,20.99,-173.23
134.549,0,17.20,8.86,381.54,-11.90,18.70,-172.60
134.606,0,16.74,8.78,380.83,-12.04,19.33,-172.92
134.662,0,17.21,8.87,380.27,-11.62,20.57,-173.66
134.717,0,17.32,8.86,381.76,-11.68,19.15,-173.09
134.774,0,17.14,8.78,381.32,-11.99,18.35,-173.36
134.829,0,17.23,8.87,381.63,-11.57,17.79,-172.11
134.883,0,17.33,8.96,380.98,-11.43,19.83,-173.10
134.938,0,17.57,8.96,380.98,-11.43,19.86,-173.11
134.993,0,17.32,8.68,380.01,-11.72,20.45,-173.97
135.051,0,17.24,8.79,380.98,-11.72,18.48,-172.46
135.109,0,17.30,8.64,380.88,-11.92,20.38,-174.14
135.169,0,17.26,8.64,380.61,-11.78,19.15,-173.65
135.225,0,16.40,8.75,379.61,-11.91,20.96,-173.43
135.281,0,16.49,8.55,380.96,-11.77,19.67,-173.06
135.337,0,16.74,8.33,380.84,-11.53,21.09,-174.51
135.393,0,16.42,8.23,380.92,-12.00,19.87,-173.74
135.448,0,15.94,8.17,379.91,-11.90,20.67,-173.40
135.503,0,16.01,8.39,382.17,-11.98,19.26,-173.27
135.559,0,16.29,8.46,382.22,-11.98,18.23,-172.54
135.614,0,15.67,8.70,380.14,-12.22,19.97,-173.48
135.669,0,15.41,8.51,380.23,-12.24,20.72,-174.11
135.723,0,15.68,8.84,381.55,-11.66,19.18,-173.69
135.781,0,15.50,8.78,381.08,-12.00,18.68,-173.08
135.837,0,14.34,8.32,381.18,-11.86,19.94,-172.90
135.892,0,14.34,8.32,381.18,-11.86,19.94,-172.90
135.947,0,14.59,8.14,382.25,-12.44,18.55,-173.61
136.010,0,14.00,8.23,380.63,-12.30,20.48,-174.05
136.075,0,13.81,8.40,382.66,-11.71,19.22,-172.98
136.129,0,13.76,8.20,381.80,-11.81,19.69,-173.43
136.183,0,14.09,7.89,381.50,-11.76,20.72,-173.74
